15016,Mexico,Axapusco
15020,Mexico,Coacalco de Berriozabal
15023,Mexico,Coyotepec
15025,Mexico,Chalco
15031,Mexico,Chimalhuacan
15033,Mexico,Ecatepec de Morelos
15037,Mexico,Huixquilucan
15054,Mexico,Metepec
15057,Mexico,Naucalpan de Juarez
15058,Mexico,Nezahualcoyotl
15060,Mexico,Nicolas Romero
15078,Mexico,Santo Tomas
15081,Mexico,Tecamac
15082,Mexico,Tejupilco
15088,Mexico,Tenancingo
15096,Mexico,Tequixquiac
15104,Mexico,Tlalnepantla de Baz
15105,Mexico,Tlatlaya
15106,Mexico,Toluca
15107,Mexico,Tonatico
15109,Mexico,Tultitlan
15121,Mexico,Cuautitlan Izcalli
15122,Mexico,Valle de Chalco Solidaridad
15123,Mexico,Luvianos
16006,Michoacan,Apatzingan
16008,Michoacan,Aquila
16012,Michoacan,Buenavista
16013,Michoacan,Caracuaro
16014,Michoacan,Coahuayana
16015,Michoacan,Coalcoman de Vazquez Pallares
16026,Michoacan,Chinicuila
16029,Michoacan,Churumuco
16030,Michoacan,Ecuandureo
16034,Michoacan,Hidalgo
16036,Michoacan,Huandacareo
16038,Michoacan,Huetamo
16039,Michoacan,Huiramba
16045,Michoacan,Jiquilpan
16049,Michoacan,Madero
16052,Michoacan,Lazaro Cardenas
16053,Michoacan,Morelia
16064,Michoacan,Paracuaro
16066,Michoacan,Patzcuaro
16068,Michoacan,Periban
16069,Michoacan,La Piedad
16077,Michoacan,San Lucas
16079,Michoacan,Salvador Escalante
16083,Michoacan,Tancitaro
16086,Michoacan,Tanhuato
16088,Michoacan,Tarimbaro
16089,Michoacan,Tepalcatepec
16092,Michoacan,Tiquicheo de Nicolas Romero
16095,Michoacan,Tocumbo
16096,Michoacan,Tumbiscatio
16102,Michoacan,Uruapan
16106,Michoacan,Yurecuaro
16108,Michoacan,Zamora
16112,Michoacan,Zitacuaro
17005,Morelos,Coatlan del Rio
17006,Morelos,Cuautla
17007,Morelos,Cuernavaca
17009,Morelos,Huitzilac
17012,Morelos,Jojutla
17015,Morelos,Miacatlan
17017,Morelos,Puente de Ixtla
17018,Morelos,Temixco
17024,Morelos,Tlaltizapan
17029,Morelos,Yautepec
17030,Morelos,Yecapixtla
18001,Nayarit,Acaponeta
18008,Nayarit,Xalisco
18010,Nayarit,Rosamorada
18012,Nayarit,San Blas
18014,Nayarit,Santa Maria del Oro
18015,Nayarit,Santiago Ixcuintla
18017,Nayarit,Tepic
18020,Nayarit,Bahia de Banderas
19003,Nuevo Leon,Los Aldamas
19004,Nuevo Leon,Allende
19005,Nuevo Leon,Anahuac
19006,Nuevo Leon,Apodaca
28006,Nuevo Leon,Bustamante
19009,Nuevo Leon,Cadereyta Jimenez
19011,Nuevo Leon,Cerralvo
19013,Nuevo Leon,China
19014,Nuevo Leon,Doctor Arroyo
19015,Nuevo Leon,Doctor Coss
19018,Nuevo Leon,Garcia
19019,Nuevo Leon,San Pedro Garza Garcia
19020,Nuevo Leon,General Bravo
19021,Nuevo Leon,General Escobedo
19022,Nuevo Leon,General Teran
19023,Nuevo Leon,General Treviño
19025,Nuevo Leon,General Zuazua
19026,Nuevo Leon,Guadalupe
19027,Nuevo Leon,Los Herreras
19028,Nuevo Leon,Higueras
19031,Nuevo Leon,Juarez
19032,Nuevo Leon,Lampazos de Naranjo
19033,Nuevo Leon,Linares
19034,Nuevo Leon,Marin
19035,Nuevo Leon,Melchor Ocampo
19037,Nuevo Leon,Mina
19038,Nuevo Leon,Montemorelos
19039,Nuevo Leon,Monterrey
19040,Nuevo Leon,Paras
19042,Nuevo Leon,Los Ramones
19044,Nuevo Leon,Sabinas Hidalgo
19046,Nuevo Leon,San Nicolas de los Garza
19048,Nuevo Leon,Santa Catarina
19049,Nuevo Leon,Santiago
20043,Oaxaca,Juchitan de Zaragoza
20059,Oaxaca,Miahuatlan de Porfirio Diaz
20067,Oaxaca,Oaxaca de Juarez
20068,Oaxaca,Ocotlan de Morelos
20113,Oaxaca,San Baltazar Loxicha
20141,Oaxaca,San Francisco del Mar
20184,Oaxaca,San Juan Bautista Tuxtepec
20324,Oaxaca,San Pedro Pochutla
20327,Oaxaca,San Pedro Tapanatepec
20334,Oaxaca,Villa de Tututepec de Melchor Ocampo
20413,Oaxaca,Santa Maria Huatulco
20469,Oaxaca,Santiago Juxtlahuaca
21019,Puebla,Atlixco
21041,Puebla,Cuautlancingo
21066,Puebla,Guadalupe
21071,Puebla,Huauchinango
21132,Puebla,San Martin Texmelucan
22014,Queretaro,Queretaro
23005,Quintana Roo,Benito Juarez
24009,San Luis Potosi,Cerro de San Pedro
24010,San Luis Potosi,Ciudad del Maiz
24012,San Luis Potosi,Tancanhuitz
24013,San Luis Potosi,Ciudad Valles
24020,San Luis Potosi,Matehuala
24024,San Luis Potosi,Rioverde
24028,San Luis Potosi,San Luis Potosi
24046,San Luis Potosi,Villa de Arriaga
24058,San Luis Potosi,El Naranjo
25001,Sinaloa,Ahome
25002,Sinaloa,Angostura
25003,Sinaloa,Badiraguato
25005,Sinaloa,Cosala
25006,Sinaloa,Culiacan
25007,Sinaloa,Choix
25008,Sinaloa,Elota
25010,Sinaloa,El Fuerte
25011,Sinaloa,Guasave
25012,Sinaloa,Mazatlan
25013,Sinaloa,Mocorito
25014,Sinaloa,Rosario
25015,Sinaloa,Salvador Alvarado
25016,Sinaloa,San Ignacio
25017,Sinaloa,Sinaloa
25018,Sinaloa,Navolato
26002,Sonora,Agua Prieta
26003,Sonora,alamos
26004,Sonora,Altar
26006,Sonora,Arizpe
26010,Sonora,Bacerac
26014,Sonora,Baviacora
26017,Sonora,Caborca
26018,Sonora,Cajeme
26019,Sonora,Cananea
26021,Sonora,La Colorada
26030,Sonora,Hermosillo
26033,Sonora,Huatabampo
26035,Sonora,Imuris
26036,Sonora,Magdalena
26042,Sonora,Navojoa
26043,Sonora,Nogales
26048,Sonora,Puerto Peñasco
26049,Sonora,Quiriego
26051,Sonora,Rosario
26055,Sonora,San Luis Rio Colorado
26060,Sonora,Saric
26065,Sonora,Tubutama
26069,Sonora,Yecora
26070,Sonora,General Plutarco Elias Calles
26071,Sonora,Benito Juarez
27002,Tabasco,Cardenas
27004,Tabasco,Centro
27005,Tabasco,Comalcalco
27008,Tabasco,Huimanguillo
27010,Tabasco,Jalpa de Mendez
27012,Tabasco,Macuspana
27015,Tabasco,Tacotalpa
27017,Tabasco,Tenosique
28003,Tamaulipas,Altamira
28005,Tamaulipas,Burgos
28007,Tamaulipas,Camargo
28009,Tamaulipas,Ciudad Madero
28012,Tamaulipas,Gonzalez
28014,Tamaulipas,Guerrero
28015,Tamaulipas,Gustavo Diaz Ordaz
28016,Tamaulipas,Hidalgo
28017,Tamaulipas,Jaumave
28018,Tamaulipas,Jimenez
28021,Tamaulipas,El Mante
28022,Tamaulipas,Matamoros
28024,Tamaulipas,Mier
28025,Tamaulipas,Miguel Aleman
28027,Tamaulipas,Nuevo Laredo
28029,Tamaulipas,Ocampo
28030,Tamaulipas,Padilla
28032,Tamaulipas,Reynosa
28033,Tamaulipas,Rio Bravo
28034,Tamaulipas,San Carlos
28035,Tamaulipas,San Fernando
28037,Tamaulipas,Soto la Marina
28038,Tamaulipas,Tampico
28040,Tamaulipas,Valle Hermoso
28041,Tamaulipas,Victoria
28042,Tamaulipas,Villagran
29005,Tlaxcala,Apizaco
29033,Tlaxcala,Tlaxcala
30011,Veracruz,Alvarado
30028,Veracruz,Boca del Rio
30039,Veracruz,Coatzacoalcos
30044,Veracruz,Cordoba
30087,Veracruz,Xalapa
30091,Veracruz,Jesus Carranza
30107,Veracruz,Las Minas
30121,Veracruz,Ozuluama de Mascareñas
30123,Veracruz,Panuco
30124,Veracruz,Papantla
30131,Veracruz,Poza Rica de Hidalgo
30133,Veracruz,Pueblo Viejo
30148,Veracruz,Soledad de Doblado
30152,Veracruz,Tampico Alto
30160,Veracruz,alamo Temapache
30161,Veracruz,Tempoal
30193,Veracruz,Veracruz
30204,Veracruz,Agua Dulce
32005,Zacatecas,Calera
32010,Zacatecas,Fresnillo
32017,Zacatecas,Guadalupe
32020,Zacatecas,Jerez
32024,Zacatecas,Loreto
32031,Zacatecas,Monte Escobedo
32047,Zacatecas,Teul de Gonzalez Ortega
32049,Zacatecas,Valparaiso
32051,Zacatecas,Villa de Cos
32053,Zacatecas,Villa Gonzalez Ortega
32055,Zacatecas,Villanueva
32056,Zacatecas,Zacatecas
